time,open_DXY,high_DXY,low_DXY,close_DXY,Time Segmented VWAP_DXY,Rolling VWAP_DXY,5 Ema_DXY,13 Ema_DXY,50 Ema_DXY,200 Ema_DXY,800 Ema_DXY,Upper 50 Ema Cloud_DXY,Lower 50 Ema Cloud_DXY,LWeek Hi_DXY,LWeek Lo_DXY,5 Ema.1_DXY,13 Ema.1_DXY,50 Ema.1_DXY,200 Ema.1_DXY,800 Ema.1_DXY,Upper 50 Ema Cloud.1_DXY,Lower 50 Ema Cloud.1_DXY,PVSRA Volume_DXY,open_TOTAL1,high_TOTAL1,low_TOTAL1,close_TOTAL1,Time Segmented VWAP_TOTAL1,Rolling VWAP_TOTAL1,5 Ema_TOTAL1,13 Ema_TOTAL1,50 Ema_TOTAL1,200 Ema_TOTAL1,800 Ema_TOTAL1,Upper 50 Ema Cloud_TOTAL1,Lower 50 Ema Cloud_TOTAL1,LWeek Hi_TOTAL1,LWeek Lo_TOTAL1,5 Ema.1_TOTAL1,13 Ema.1_TOTAL1,50 Ema.1_TOTAL1,200 Ema.1_TOTAL1,800 Ema.1_TOTAL1,Upper 50 Ema Cloud.1_TOTAL1,Lower 50 Ema Cloud.1_TOTAL1,PVSRA Volume_TOTAL1,open,high,low,close,Time Segmented VWAP,Rolling VWAP,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,LWeek Hi,LWeek Lo,5 Ema.1,13 Ema.1,50 Ema.1,200 Ema.1,800 Ema.1,Upper 50 Ema Cloud.1,Lower 50 Ema Cloud.1,PVSRA Volume,open_TOTAL3,high_TOTAL3,low_TOTAL3,close_TOTAL3,Time Segmented VWAP_TOTAL3,Rolling VWAP_TOTAL3,5 Ema_TOTAL3,13 Ema_TOTAL3,50 Ema_TOTAL3,200 Ema_TOTAL3,800 Ema_TOTAL3,Upper 50 Ema Cloud_TOTAL3,Lower 50 Ema Cloud_TOTAL3,LWeek Hi_TOTAL3,LWeek Lo_TOTAL3,5 Ema.1_TOTAL3,13 Ema.1_TOTAL3,50 Ema.1_TOTAL3,200 Ema.1_TOTAL3,800 Ema.1_TOTAL3,Upper 50 Ema Cloud.1_TOTAL3,Lower 50 Ema Cloud.1_TOTAL3,PVSRA Volume_TOTAL3
1689292800,99.345,99.585,99.142,99.496,100.38178652310609,102.40159880332968,100.235767854855,101.22525305559188,102.11098176152164,103.08355428840432,100.10248512400516,102.4111999015454,101.81076362149786,103.1739,101.8069,100.235767854855,101.22525305559188,102.11098176152164,103.08355428840432,100.10248512400516,102.4111999015454,101.81076362149786,54421,1219004360887,1235913959865,1156034339279,1177811116160,1173708095772.247,1130294734349.724,1173632739301.6936,1158383646618.2444,1124669490237.0527,1080229961832.3276,1161751216082.8784,1137946398574.7715,1111392581899.334,1190792880282,1119653337616,1173632739301.6936,1158383646618.2444,1124669490237.0527,1080229961832.3276,1161751216082.8784,1137946398574.7715,1111392581899.334,132494382205.14558,607329498892,621106431534,574340710572,588470976106,577312523700.0187,577047545670.3152,578597654418.4412,566901040523.1864,559522918180.5366,568314512035.335,633127215947.6252,567426564369.304,551619271991.7693,581205305907,542385668097,578597654418.4412,566901040523.1864,559522918180.5366,568314512035.335,633127215947.6252,567426564369.304,551619271991.7693,156174210385.67737,366185505487,377158018881,345963856832,355332740179,346233479779.63904,351488420743.06354,347072536000.1519,338106064480.82745,335439340884.22815,355114842329.0098,415172169740.7501,341437581316.692,329441100451.76434,343581169493,322776822430,347072536000.1519,338106064480.82745,335439340884.22815,355114842329.0098,415172169740.7501,341437581316.692,329441100451.76434,167298570074.44116
1689638400,99.479,99.651,99.099,99.484,99.44652880935944,102.2993309421456,99.81034126882444,100.75900224492464,101.90766520930929,103.01193295648868,100.09931324242017,102.21604365124357,101.599286767375,102.1309,99.142,99.81034126882444,100.75900224492464,101.90766520930929,103.01193295648868,100.09931324242017,102.21604365124357,101.599286767375,56927,1169829812970,1177543557137,1145194092314,1160818915585,1163989676214.0422,1131344814076.0188,1168818456982.8655,1163383837382.7363,1131372654390.46,1083757609642.2026,1161835730167.5396,1144806812191.4436,1117938496589.4763,1238787180381,1127138417728,1168818456982.8655,1163383837382.7363,1131372654390.46,1083757609642.2026,1161835730167.5396,1144806812191.4436,1117938496589.4763,62626044119.96909,583892385742,589825507668,571495795282,580381148953,581773090237.9858,576478906668.9762,582365804930.8649,574793272748.5725,563203257763.7429,568949425299.455,632643672054.7097,571001940256.35,555404575271.1359,621106431534,545047124002,582365804930.8649,574793272748.5725,563203257763.7429,568949425299.455,632643672054.7097,571001940256.35,555404575271.1359,76722504799.37027,354061225682,359305596969,345851229421,352244820309,353113056083.72754,350689088964.7688,352320142287.6473,345402283099.31256,338202883715.76874,355077892073.2721,414565323897.5357,344035127074.8091,332370640356.7284,378376124458,322922467926,352320142287.6473,345402283099.31256,338202883715.76874,355077892073.2721,414565323897.5357,344035127074.8091,332370640356.7284,83389785608.81725
1689724800,99.505,100.1019,99.468,99.83,99.56827573316812,102.25139957541388,99.81689417921628,100.62628763850684,101.82618814227754,102.980271932046,100.09864079986733,102.13753720390616,101.51483908064893,102.1309,99.142,99.81689417921628,100.62628763850684,101.82618814227754,102.980271932046,100.09864079986733,102.13753720390616,101.51483908064893,49481,1160630636971,1180537200597,1154674939261,1165044529519,1164867673200.3108,1131320942183.941,1167560481161.577,1163621079116.4883,1132693120081.7751,1084566434715.6036,1161843742150.939,1146075008137.9902,1119311232025.56,1238787180381,1127138417728,1167560481161.577,1163621079116.4883,1132693120081.7751,1084566434715.6036,1161843742150.939,1146075008137.9902,1119311232025.56,53601893988.37724,580267059169,593615146156,576127827061,583556130608,582628992216.869,576295239996.3966,582762580156.5765,576045109585.6335,564001409639.9883,569094765650.7838,632521106408.1511,571739515544.4268,556263303735.5498,621106431534,545047124002,582762580156.5765,576045109585.6335,564001409639.9883,569094765650.7838,632521106408.1511,571739515544.4268,556263303735.5498,66043704398.03245,352151790319,362554996581,349849202189,356455343117,354131085774.94354,350501772872.66547,353698542564.0982,346981291673.2679,338918666437.3856,355091598053.8067,414420230312.5656,344688819036.62024,333148513838.151,378376124458,322922467926,353698542564.0982,346981291673.2679,338918666437.3856,355091598053.8067,414420230312.5656,344688819036.62024,333148513838.151,71354915275.53117
1689811200,99.82,100.5389,99.603,100.3959,99.72270403884868,102.20830757570396,100.00989611947752,100.59337511872016,101.77009841120784,102.95455678844355,100.09938302009236,102.07928558532618,101.4609112370895,102.1309,99.142,100.00989611947752,100.59337511872016,101.77009841120784,102.95455678844355,100.09938302009236,102.07928558532618,101.4609112370895,48587,1164805740457,1189497737046,1151410498004,1163540970038,1165685680427.863,1130703532415.323,1166220644120.3845,1163609634962.4185,1133902839687.9016,1085352250987.4684,1161847979923.441,1147196786603.8823,1120608892771.921,1238787180381,1127138417728,1166220644120.3845,1163609634962.4185,1133902839687.9016,1085352250987.4684,1161847979923.441,1147196786603.8823,1120608892771.921,55989112785.83025,583332162539,598317822856,576709686511,584153443047,583566537257.5088,575822278713.2084,583226201120.051,577203442937.2573,564791685459.8711,569244603236.8158,632400338209.996,572471724219.6257,557111646700.1165,621106431534,545047124002,583226201120.051,577203442937.2573,564791685459.8711,569244603236.8158,632400338209.996,572471724219.6257,557111646700.1165,68065781859.31758,356274646765,366494408278,350899838570,356734127641,355108151906.5409,350059798489.54065,354710404256.3988,348374553954.3725,339617311974.7823,355107941631.7887,414276195099.90247,345318976546.55475,333915647403.0098,378376124458,322922467926,354710404256.3988,348374553954.3725,339617311974.7823,355107941631.7887,414276195099.90247,345318976546.55475,333915647403.0098,74056873949.30444
1689897600,100.3879,100.7739,100.3039,100.6419,99.88616990126164,102.17419723723128,100.2205640796517,100.60030724461728,101.72585533625852,102.9315452781108,100.10073761929311,102.03351453807832,101.41819613443872,102.1309,99.142,100.2205640796517,100.60030724461728,101.72585533625852,102.9315452781108,100.10073761929311,102.03351453807832,101.41819613443872,45736,1163944450998,1176119937837,1157363239393,1166134411070,1165862980735.8394,1130278171584.9785,1166191899770.2563,1163970317263.5017,1135166822879.3564,1086156053575.354,1161858682622.9329,1148391130882.599,1121942514876.1138,1238787180381,1127138417728,1166191899770.2563,1163970317263.5017,1135166822879.3564,1086156053575.354,1161858682622.9329,1148391130882.599,1121942514876.1138,58900320623.28073,584511430770,591821108419,579384170218,584665354052,583927861183.1716,575469473462.8838,583705918764.034,578269430239.3634,565571045012.5035,569398043543.4346,632281149735.1945,573185521686.81,557956568338.197,621106431534,545047124002,583705918764.034,578269430239.3634,565571045012.5035,569398043543.4346,632281149735.1945,573185521686.81,557956568338.197,72488716279.06187,357019418131,362674809518,352728918653,357150498797,355614347245.7048,349728111958.1745,355523769103.26587,349628260360.46216,340304887928.5947,355128265583.68134,414133559154.0775,345941249501.60443,334668526355.585,378376124458,322922467926,355523769103.26587,349628260360.46216,340304887928.5947,355128265583.68134,414133559154.0775,345941249501.60443,334668526355.585,78835303262.51518
1690243200,100.9849,101.2209,100.7569,100.8579,100.866888399575,102.10868248129836,100.59708403540075,100.6810155266576,101.66292066987954,102.8914789871158,100.10476553947755,101.96095319650512,101.36488814325396,100.7739,99.099,100.59708403540075,100.6810155266576,101.66292066987954,102.8914789871158,100.10476553947755,101.96095319650512,101.36488814325396,40621,1136140195335,1146769491770,1128322770604,1139279091635,1140646769155.1448,1125706380444.0383,1149627791149.6675,1156587749343.264,1137220680592.918,1088633984847.9167,1161734960856.8877,1149287506088.7173,1125153855097.119,1189497737046,1145194092314,1149627791149.6675,1156587749343.264,1137220680592.918,1088633984847.9167,1161734960856.8877,1149287506088.7173,1125153855097.119,48709219971.64053,568746329867,575688862356,563324543587,570961494106,570836587860.8568,572070230679.9448,575206427506.9203,576298647197.8005,566876695036.4148,569598431630.1405,631706570429.6884,573480995565.0873,560272394507.7423,598317822856,571042639655,575206427506.9203,576298647197.8005,566876695036.4148,569598431630.1405,631706570429.6884,573480995565.0873,560272394507.7423,60468542736.69225,346320119511,351171298986,341440402317,347594174894,347529865670.70966,347421668654.4062,350446527615.97845,349719550418.8292,341757464083.1922,354935304115.2066,413497676993.1094,346812666457.24976,336702261709.13464,366494408278,345851229421,350446527615.97845,349719550418.8292,341757464083.1922,354935304115.2066,413497676993.1094,346812666457.24976,336702261709.13464,65261496011.20878
1690329600,100.9029,101.0189,100.4269,100.6079,100.79705265022552,102.0649161818898,100.60068935693384,100.6705704514208,101.62154731027644,102.86875680813952,100.1060218052966,101.91134200640074,101.33175261415212,100.7739,99.099,100.60068935693384,100.6705704514208,101.62154731027644,102.86875680813952,100.1060218052966,101.91134200640074,101.33175261415212,57265,1139069432025,1158030164887,1130995279951,1145712512487,1141965308542.0625,1124602529595.8198,1148322698262.1118,1155034144078.0833,1137553693608.372,1089201930396.5645,1161694954743.6042,1149410707528.6765,1125696679688.068,1189497737046,1145194092314,1148322698262.1118,1155034144078.0833,1137553693608.372,1089201930396.5645,1161694954743.6042,1149410707528.6765,1125696679688.068,47163707200.50828,570735370453,580848135239,565086706629,575007393756,571696117117.7396,571124494348.3123,575140082923.2802,576114182420.4005,567195545966.5946,569652252148.8058,631564999451.7266,573532624493.0023,560858467440.1869,598317822856,571042639655,575140082923.2802,576114182420.4005,567195545966.5946,569652252148.8058,631564999451.7266,573532624493.0023,560858467440.1869,57654863333.43109,347044858214,353583803726,342558979643,349614833537,347851666636.79425,346774818341.8922,350169296256.319,349704590864.28217,342065596218.6356,354882364109.4533,413338169269.1241,346961692172.8184,337169500264.4529,366494408278,345851229421,350169296256.319,349704590864.28217,342065596218.6356,354882364109.4533,413338169269.1241,346961692172.8184,337169500264.4529,62079072560.737495
1690416000,100.6739,101.4409,100.1369,101.3289,100.8534960258852,102.02871111263518,100.8434262379559,100.76461752978923,101.61007094516756,102.85343484984958,100.1090751840599,101.89187854766716,101.32826334266797,100.7739,99.099,100.8434262379559,100.76461752978923,101.61007094516756,102.85343484984958,100.1090751840599,101.89187854766716,101.32826334266797,73121,1145582015774,1156369050045,1135009683358,1142013299873,1142628654413.0383,1123408091376.9575,1146219565465.7412,1153174023477.3572,1137728580128.5537,1089727416660.0116,1161645812034.8137,1149200964055.7178,1126256196201.3892,1189497737046,1145194092314,1146219565465.7412,1153174023477.3572,1137728580128.5537,1089727416660.0116,1161645812034.8137,1149200964055.7178,1126256196201.3892,55149724827.5333,574847464478,581470729889,569530291266,573848006643,572562849924.1508,570144253193.823,574709390829.8534,575790443023.629,567456426777.4341,569694000949.743,631420887110.1317,573427784472.7985,561485069082.0697,598317822856,571042639655,574709390829.8534,575790443023.629,567456426777.4341,569694000949.743,631420887110.1317,573427784472.7985,561485069082.0697,68465756621.62952,349782377606,354750620110,346545701601,350126649336,348551938067.5879,346115292524.6978,350155080616.21265,349764884931.6704,342381715948.72833,354835043564.44385,413180337758.6793,347064750330.34393,337698681567.11273,366494408278,345851229421,350155080616.21265,349764884931.6704,342381715948.72833,354835043564.44385,413180337758.6793,347064750330.34393,337698681567.11273,74207947994.97366
1690502400,101.2789,101.6449,100.9279,101.2069,100.9625265469836,101.98507363832888,100.96458415863728,100.82780073981937,101.59426031986686,102.83705141850778,100.11181631968024,101.87147260380088,101.31704803593286,100.7739,99.099,100.96458415863728,100.82780073981937,101.59426031986686,102.83705141850778,100.11181631968024,101.87147260380088,101.31704803593286,81624,1142894677399,1155444670015,1137386396409,1147181548312,1143354450767.6003,1122457462942.6814,1146540226414.494,1152317955596.5918,1138099284763.1985,1090299099562.0214,1161609696519.9004,1149515905074.879,1126682664451.5183,1189497737046,1145194092314,1146540226414.494,1152317955596.5918,1138099284763.1985,1090299099562.0214,1161609696519.9004,1149515905074.879,1126682664451.5183,45463517135.61855,574734001671,581234600484,571066823629,577004019155,573262570205.213,569293901050.1141,575474266938.2356,575963811042.3964,567830842164.7896,569766737449.2979,631285014780.6558,573692229765.2072,561969454564.372,598317822856,571042639655,575474266938.2356,575963811042.3964,567830842164.7896,569766737449.2979,631285014780.6558,573692229765.2072,561969454564.372,56683812624.61055,349902209458,353779313718,346749584215,350495702798,348872554114.5748,345458068977.87103,350268621343.4751,349869287484.00323,342699911511.4449,354791866044.3797,413023821816.2057,347283712716.5041,338116110306.3857,366494408278,345851229421,350268621343.4751,349869287484.00323,342699911511.4449,354791866044.3797,413023821816.2057,347283712716.5041,338116110306.3857,60658972350.27101
1690848000,101.4729,102.0229,101.4279,101.7709,101.52916517116049,101.89152392634824,101.34142629272768,101.038827074153,101.59578586236076,102.8127876345716,100.1192940321168,101.8699718421742,101.32159988254732,101.6449,100.1369,101.34142629272768,101.038827074153,101.59578586236076,102.8127876345716,100.1192940321168,101.8699718421742,101.32159988254732,29783,1139511231077,1155803880971,1114066839399,1153370068750,1142454910531.0637,1122221879605.2046,1147811206486.2705,1150180707003.6248,1139496852550.467,1092543059431.0511,1161469520434.4814,1150952659280.0857,1128041045820.8484,1169248370520,1122548210223,1147811206486.2705,1150180707003.6248,1139496852550.467,1092543059431.0511,1161469520434.4814,1150952659280.0857,1128041045820.8484,59475155399.16302,570982414742,577840742932,557706699683,575747995888,572260570999.2094,567830182321.4469,575361151499.7255,575804582549.591,569007972451.7806,570004908288.6239,630733461673.9983,574670023180.2068,563345921723.3545,584577906714,561300277929,575361151499.7255,575804582549.591,569007972451.7806,570004908288.6239,630733461673.9983,574670023180.2068,563345921723.3545,73385252174.23158,347866354406,352511043630,339723349457,350614183205,348287651569.0317,344157148827.1009,350175658837.5136,350092476554.9151,343850546275.0244,354624273493.43427,412401968685.8517,348235663802.7401,339465428747.3087,356849598264,340941381468,350175658837.5136,350092476554.9151,343850546275.0244,354624273493.43427,412401968685.8517,348235663802.7401,339465428747.3087,79268885227.22444
1690934400,101.6229,102.3699,101.6109,102.2029,101.71840684784434,101.83359847273483,101.6285841951518,101.20512320641686,101.61959425991525,102.80671910089426,100.1244965438968,101.88742037839316,101.3517681414373,101.6449,100.1369,101.6285841951518,101.20512320641686,101.61959425991525,102.80671910089426,100.1244965438968,101.88742037839316,101.3517681414373,35336,1155314353982,1164659683785,1123092453401,1133900764743,1141700373364.4055,1122420590914.1484,1143174392571.847,1147855000966.3926,1139277398126.6448,1092954578886.8916,1161400684590.0583,1150738144944.463,1127816651308.827,1169248370520,1122548210223,1143174392571.847,1147855000966.3926,1139277398126.6448,1092954578886.8916,1161400684590.0583,1150738144944.463,1127816651308.827,71381659363.43208,577652007208,580629564259,560507917530,566674673635,571042795932.8428,567589588600.352,572465658878.1503,574500309847.5065,568916470537.3971,569971771625.4038,630573514637.6962,574546577066.4463,563286364008.3479,584577906714,561300277929,572465658878.1503,574500309847.5065,568916470537.3971,569971771625.4038,630573514637.6962,574546577066.4463,563286364008.3479,91952317943.84071,350515125723,352819930632,339802788961,343662793125,347126059256.1274,343897364294.83,348004703600.0091,349173950350.64154,343843183406.396,354515204037.0319,412230335288.696,348181627635.5997,339504739177.1923,356849598264,340941381468,348004703600.0091,349173950350.64154,343843183406.396,354515204037.0319,412230335288.696,348181627635.5997,339504739177.1923,98905373503.87672
1691020800,102.2039,102.4439,101.8979,102.1009,101.8441693763698,101.78026816020116,101.78602279676784,101.33309131978588,101.63846899482051,102.79969602526349,100.12943138398694,101.90094559982836,101.37599238981268,101.6449,100.1369,101.78602279676784,101.33309131978588,101.63846899482051,102.79969602526349,100.12943138398694,101.90094559982836,101.37599238981268,41182,1130424379767,1140101437742,1119014438116,1127917881720,1138597176994.5671,1122345858091.7983,1138088888954.5647,1145006841074.0508,1138831926895.0117,1093302472447.42,1161317082086.0132,1150274260829.6753,1127389592960.348,1169248370520,1122548210223,1138088888954.5647,1145006841074.0508,1138831926895.0117,1093302472447.42,1161317082086.0132,1150274260829.6753,1127389592960.348,58308954083.02821,563157353871,568203131182,555968557636,560343594709,568715067040.4565,567244524186.6487,568424970821.7668,572477921970.577,568580279328.4403,569875968870.0167,630398159032.3811,574153711059.1064,563006847597.7742,584577906714,561300277929,568424970821.7668,572477921970.577,568580279328.4403,569875968870.0167,630398159032.3811,574153711059.1064,563006847597.7742,72886006913.5103,342120883691,344926674156,336644523751,339825061401,345504256328.7087,343563927122.2571,345278156200.3394,347838394786.40704,343685609994.4197,354369033463.53906,412049548087.97766,347954802198.4544,339416417790.38495,356849598264,340941381468,345278156200.3394,347838394786.40704,343685609994.4197,354369033463.53906,412049548087.97766,347954802198.4544,339416417790.38495,78355683096.18906
1691107200,102.0699,102.2219,101.3369,101.7299,101.82703524562548,101.7466468091976,101.76731519784524,101.38977827410218,101.6420545244354,102.78905128869368,100.13342756030656,101.90173173009454,101.38237731877624,101.6449,100.1369,101.76731519784524,101.38977827410218,101.6420545244354,102.78905128869368,100.13342756030656,101.90173173009454,101.38237731877624,37544,1127029287033,1135343260149,1111871808862,1122905624172,1135938464228.9084,1121945322520.662,1133027800693.7097,1141849524373.7578,1138207366003.913,1093597031171.0476,1161221173327.1768,1149633216494.2964,1126781515513.5305,1169248370520,1122548210223,1133027800693.7097,1141849524373.7578,1138207366003.913,1093597031171.0476,1161221173327.1768,1149633216494.2964,1126781515513.5305,50451015922.54958,559430288590,565228493522,552007786300,557234486738,566874215944.584,566715444541.3204,564694809460.5112,570300288365.9232,568135346285.678,569750182978.1559,630215478202.6823,573669757054.4891,562600935516.8668,584577906714,561300277929,564694809460.5112,570300288365.9232,568135346285.678,569750182978.1559,630215478202.6823,573669757054.4891,562600935516.8668,63065589943.48321,338928975941,342892213493,334102105308,337550317388,344231684079.4588,343090852864.70483,342702209929.55963,346368669443.77747,343445010284.364,354201683054.8272,411863532530.6743,347665204943.80554,339224815624.9225,356849598264,340941381468,342702209929.55963,346368669443.77747,343445010284.364,354201683054.8272,411863532530.6743,347665204943.80554,339224815624.9225,67687031413.20572
1691452800,101.6729,102.4019,101.6649,102.1609,101.93044769338714,101.71223483846016,101.87486231015345,101.53313709934038,101.66311146219508,102.77168733654015,100.1422943042908,101.92079362463372,101.40542929975642,102.4439,101.1089,101.87486231015345,101.53313709934038,101.66311146219508,102.77168733654015,100.1422943042908,101.92079362463372,101.40542929975642,33044,1125203702745,1158576366445,1121031937361,1143638503954,1132885606069.302,1119812059948.6797,1132423059898.8562,1136468556892.9438,1136881617598.19,1094985612528.0016,1160900098703.7583,1148059852013.3445,1125703383183.0354,1164659683785,1111871808862,1132423059898.8562,1136468556892.9438,1136881617598.19,1094985612528.0016,1160900098703.7583,1148059852013.3445,1125703383183.0354,59159056317.14011,557367346647,570628624345,554561653085,564489602644,560411850377.447,564715442470.564,561415091293.7552,565559082439.0547,566895347802.7725,569355661610.4766,629513574902.688,572158443865.0309,561632251740.514,581946045198,552007786300,561415091293.7552,565559082439.0547,566895347802.7725,569355661610.4766,629513574902.688,572158443865.0309,561632251740.514,74039984272.75815,337769129136,345165434414,335271043224,341452427734,339186553741.4961,341437077933.0572,340093391588.1352,343038116452.72705,342787775945.2593,353604354787.42523,411138129500.4194,346742689255.42896,338832862635.0896,354724212871,333643409218,340093391588.1352,343038116452.72705,342787775945.2593,353604354787.42523,411138129500.4194,346742689255.42896,338832862635.0896,79957217413.30637
1691539200,102.1219,102.1879,101.9009,102.0979,101.9718121113652,101.70707645106307,101.94920820676896,101.61381751372032,101.68016199308938,102.7649829849328,100.14717721489184,101.93782544539,101.42249854078878,102.4439,101.1089,101.94920820676896,101.61381751372032,101.68016199308938,102.7649829849328,100.14717721489184,101.93782544539,101.42249854078878,26080,1144003624374,1157584331498,1131257650635,1139985511104,1137139384371.4006,1119877855855.5327,1134943876967.2375,1136970978923.0947,1137003338912.1433,1095433372712.8372,1160847877511.2495,1148190895613.6265,1125815782210.6602,1164659683785,1111871808862,1134943876967.2375,1136970978923.0947,1137003338912.1433,1095433372712.8372,1160847877511.2495,1148190895613.6265,1125815782210.6602,73287241034.46799,564798956309,571500943582,560031535066,564705537674,562579675356.6266,564416399181.0675,562511906753.8368,565437147472.6183,566809472895.7617,569309391720.5614,629351757081.8922,572043703206.9186,561575242584.6049,581946045198,552007786300,562511906753.8368,565437147472.6183,566809472895.7617,569309391720.5614,629351757081.8922,572043703206.9186,561575242584.6049,94735170837.5674,341774504856,346672946553,338328802557,341849304996,340526660831.4282,341117534821.8374,340678696057.42346,342868286244.6232,342750973162.93536,353487389117.8588,410965123696.4134,346658329031.8913,338843617293.97943,354724212871,333643409218,340678696057.42346,342868286244.6232,342750973162.93536,353487389117.8588,410965123696.4134,346658329031.8913,338843617293.97943,101768420918.22372
1691625600,102.0969,102.2619,101.3759,102.2249,101.96606309494884,101.70476502481873,102.0411054711793,101.70111501176028,101.7015242678702,102.7596090248837,100.15236503707686,101.95921846047402,101.44383007526638,102.4439,101.1089,102.0411054711793,101.70111501176028,101.7015242678702,102.7596090248837,100.15236503707686,101.95921846047402,101.44383007526638,40380,1140036837822,1146427436243,1129607000434,1135248609528,1137128689257.9858,1119805883805.216,1135045454487.4917,1136724926152.367,1136934525995.1182,1095829544223.436,1160783959239.1316,1148104283131.6458,1125764768858.5906,1164659683785,1111871808862,1135045454487.4917,1136724926152.367,1136934525995.1182,1095829544223.436,1160783959239.1316,1148104283131.6458,1125764768858.5906,53962962350.85973,564730019182,568416041849,559293229762,562673212033,562788976833.7106,564129968680.9996,562565675180.2245,565042299552.6729,566647266587.4181,569243360081.8792,629185268829.5853,571831887985.9667,561462645188.8695,581946045198,552007786300,562565675180.2245,565042299552.6729,566647266587.4181,569243360081.8792,629185268829.5853,571831887985.9667,561462645188.8695,68081277120.77117,341884441423,344359327229,337632355321,340251772480,340578709450.9278,340840962184.6645,340536388198.2823,342494498563.9627,342652965293.0164,353355691439.8702,410788561021.71576,346504229125.26605,338801701460.76666,354724212871,333643409218,340536388198.2823,342494498563.9627,342652965293.0164,353355691439.8702,410788561021.71576,346504229125.26605,338801701460.76666,72389548957.34256
1691712000,102.2649,102.5189,102.0299,102.4879,102.04302138234428,101.6946617940546,102.1900369807862,101.8135128672231,101.73236253187528,102.7569054524968,100.1581965850492,101.98964291470504,101.47508214904552,102.4439,101.1089,102.1900369807862,101.8135128672231,101.73236253187528,102.7569054524968,100.1581965850492,101.98964291470504,101.47508214904552,31407,1135253751123,1140100256916,1126148051754,1133937102710,1136538038369.559,1119520615401.0454,1134676003894.9944,1136326665660.6003,1136816979983.937,1096208723909.8694,1160716925889.4958,1147938273280.8662,1125695686687.0078,1164659683785,1111871808862,1134676003894.9944,1136326665660.6003,1136816979983.937,1096208723909.8694,1160716925889.4958,1147938273280.8662,1125695686687.0078,42703829191.04392,562640664728,565473084338,557631810806,561832741840,562608605430.5105,563743625768.4363,562321364066.8163,564583791308.0052,566458461695.3624,569169622586.935,629017097725.9908,571563389196.4836,561353534194.2412,581946045198,552007786300,562321364066.8163,564583791308.0052,566458461695.3624,569169622586.935,629017097725.9908,571563389196.4836,561353534194.2412,53699627992.33263,340245994518,342470456705,336924042221,339830961111,340447581596.316,340510450446.42505,340301245835.85486,342113993213.5395,342542298462.34906,353221117008.7371,410611388487.6066,346321160071.4126,338763436853.2855,354724212871,333643409218,340301245835.85486,342113993213.5395,342542298462.34906,353221117008.7371,410611388487.6066,346321160071.4126,338763436853.2855,57148559969.94963
1692057600,102.7659,102.9169,102.4389,102.7869,102.72871285528586,101.69945162326688,102.52007199146054,102.07090129020472,101.81318586660228,102.75743043054196,100.17128987032751,102.07202717940608,101.55434455379849,102.5189,101.3759,102.52007199146054,102.07090129020472,101.81318586660228,102.75743043054196,100.17128987032751,102.07202717940608,101.55434455379849,37948,1138715121622,1141607621091,1115634889082,1125063903072,1132623260377.8523,1117957445949.0105,1132354382986.147,1134669409520.808,1136267871164.9077,1097659035591.542,1160443315539.2493,1147199143266.9756,1125336599062.8394,1158576366445,1105620994122,1132354382986.147,1134669409520.808,1136267871164.9077,1097659035591.542,1160443315539.2493,1147199143266.9756,1125336599062.8394,47755742921.72824,566443601415,568466519512,550161631119,557450256859,562399079395.0807,562071030477.5763,561995871776.3712,563611559944.3416,565899120340.5319,568916872739.7623,628357581979.6753,570690715613.5862,561107525067.4775,571807940216,547990520568,561995871776.3712,563611559944.3416,565899120340.5319,568916872739.7623,628357581979.6753,570690715613.5862,561107525067.4775,60302364727.11324,344907350071,346745249145,332421874009,337935999121,341852214633.96326,339242128481.9403,341053311262.5269,341857748289.69025,342410803174.4155,352768285422.132,409925479216.91113,345950406591.1904,338871199757.6407,348321192100,331627505576,341053311262.5269,341857748289.69025,342410803174.4155,352768285422.132,409925479216.91113,345950406591.1904,338871199757.6407,64096838163.74184
