time,open,high,low,close,Time Segmented VWAP,Previous Time Segmented VWAP,Rolling VWAP,Time Segmented STDEV1,Time Segmented STDEV1,Time Segmented STDEV2,Time Segmented STDEV2,Time Segmented STDEV3,Time Segmented STDEV3,Time Segmented STDEV4,Time Segmented STDEV4,Previous Time Segmented STDEV1,Previous Time Segmented STDEV1,Previous Time Segmented STDEV2,Previous Time Segmented STDEV2,Previous Time Segmented STDEV3,Previous Time Segmented STDEV3,Previous Time Segmented STDEV4,Previous Time Segmented STDEV4,Rolling VWAP STDEV1,Rolling VWAP STDEV1,Rolling VWAP STDEV2,Rolling VWAP STDEV2,Rolling VWAP STDEV3,Rolling VWAP STDEV3,Rolling VWAP STDEV4,Rolling VWAP STDEV4,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,HK VWAP,LDN VWAP,NY VWAP,VWAP_Asia - STDEV +3,VWAP_Asia - STDEV +2,VWAP_Asia - STDEV +1,VWAP_Asia - STDEV -1,VWAP_Asia - STDEV -2,VWAP_Asia - STDEV -3,VWAP_London - STDEV +3,VWAP_London - STDEV +2,VWAP_London - STDEV +1,VWAP_London - STDEV -1,VWAP_London - STDEV -2,VWAP_London - STDEV -3,VWAP_NY - STDEV +3,VWAP_NY - STDEV +2,VWAP_NY - STDEV +1,VWAP_NY - STDEV -1,VWAP_NY - STDEV -2,VWAP_NY - STDEV -3,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA
1676160000,364312923467,371345419625,358216307195,gg,369629975599.6438,NaN,338072380249.48553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,365167946840.71,367045661557.7624,349176829806.96606,373897955100.5302,442570319151.8791,356030967621.22,342322691992.71216,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,365167946840.71,367045661557.7624,349176829806.96606,373897955100.5302,442570319151.8791,356030967621.22,342322691992.71216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73081170484.45222,NaN
1676246400,361428180155,366809807093,346593822039,356009703672,356471110934.6667,NaN,337241230451.81195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362115199117.8067,365469096145.5106,349444785644.81055,373719962549.00256,442354187777.3975,356093668337.54395,342795902952.07715,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362115199117.8067,365469096145.5106,349444785644.81055,373719962549.00256,442354187777.3975,356093668337.54395,342795902952.07715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120759265477.22125,NaN
1676332800,356570618205,367511138805,351745069068,363717909739,358547090974.0397,NaN,336653502534.5795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362649435991.5378,365218926658.8663,350004516001.44543,373620439635.4702,442157842513.8809,356547527499.8694,343461504503.0215,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362649435991.5378,365218926658.8663,350004516001.44543,373620439635.4702,442157842513.8809,356547527499.8694,343461504503.0215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102563398777.28835,NaN
1676419200,366665011554,388449706675,363125437862,387065240252,366847186867.7608,NaN,336125457537.1192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370788037411.69183,368339828600.7425,351457877736.7613,373754218746.08246,442020282957.6715,357995262663.3581,344920492810.1645,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370788037411.69183,368339828600.7425,351457877736.7613,373754218746.08246,442020282957.6715,357995262663.3581,344920492810.1645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145957223208.6284,NaN
1676505600,387295928791,395311701349,370490254371,372014984034,370730035652.33044,NaN,335395558734.49207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371197019619.12787,368864850805.4936,352264038768.0256,373736912928.05176,441845488203.8047,358849292949.13403,345678784586.9171,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371197019619.12787,368864850805.4936,352264038768.0256,373736912928.05176,441845488203.8047,358849292949.13403,345678784586.9171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167854292439.48163,NaN
1676592000,373710118963,391471953936,370868262936,386265533905,373855108405.7256,NaN,336534231780.6501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376219857714.4186,371350662676.8516,353597430734.18146,373861575823.3448,441706711788.5767,360312918475.47095,346881942992.89197,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376219857714.4186,371350662676.8516,353597430734.18146,373861575823.3448,441706711788.5767,360312918475.47095,346881942992.89197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186230433409.85358,NaN
1676678400,386289369327,395742678232,382615561634,387948991424,376569231921.54565,NaN,337307769885.6616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380129568950.94574,373721852497.8728,354944550761.23315,374001749112.90356,441572485270.8125,361796681749.5458,348092419772.92053,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380129568950.94574,373721852497.8728,354944550761.23315,374001749112.90356,441572485270.8125,361796681749.5458,348092419772.92053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160928346165.18326,NaN
1676764800,389409431334,401226745603,383225439231,389461142483,377982794316.51624,NaN,337805355972.8131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383240093461.6305,375970322495.7481,356298142593.4593,374155573922.5563,441442369558.4834,363298033174.97766,349298252011.9409,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383240093461.6305,375970322495.7481,356298142593.4593,374155573922.5563,441442369558.4834,363298033174.97766,349298252011.9409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93832479447.13219,NaN
1676851200,389254533405,403222208242,382864705312,395523290634,393870068062.6667,NaN,338771863897.7382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387334492519.087,378763603658.3555,357836383693.0883,374368188019.18756,441327715179.14636,365008908047.74384,350663859338.4328,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387334492519.087,378763603658.3555,357836383693.0883,374368188019.18756,441327715179.14636,365008908047.74384,350663859338.4328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160126231935.0702,NaN
1676937600,397179350575,402573056549,381544248179,389600438297,392635623460.92725,NaN,339673431788.7252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388089807778.3913,380311722892.4476,359082032893.2417,374519752698.5688,441198558432.87384,366383020492.69995,351781045293.78345,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,388089807778.3913,380311722892.4476,359082032893.2417,374519752698.5688,441198558432.87384,366383020492.69995,351781045293.78345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141557139991.4268,NaN
1677024000,389303643438,393593490341,377174672451,387159939074,390460910628.0512,NaN,340733169106.05804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387779851543.5942,381290039489.8122,360183127253.2714,374645525697.3293,441063630544.33734,367597998505.6003,352768256000.94257,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387779851543.5942,381290039489.8122,360183127253.2714,374645525697.3293,441063630544.33734,367597998505.6003,352768256000.94257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146286007012.15503,NaN
1677110400,388832561550,394480581735,381171308843,385231548736,389614114697.2532,NaN,341600399265.57776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,386930417274.3961,381853112239.2676,361165418291.8098,374750859259.90314,440924224597.25037,368683534122.0407,353647302461.5789,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,386930417274.3961,381853112239.2676,361165418291.8098,374750859259.90314,440924224597.25037,368683534122.0407,353647302461.5789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142986500454.45273,NaN
1677196800,386562353140,390331061709,370702249489,375848467438,387826596059.2668,NaN,342299906415.35156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383236433995.5974,380995305839.0865,361741224140.68,374761780734.3121,440761738312.20856,369319704262.7692,354162744018.59076,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383236433995.5974,380995305839.0865,361741224140.68,374761780734.3121,440761738312.20856,369319704262.7692,354162744018.59076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119145530079.91623,NaN
1677283200,376953623352,379874462379,366354164814,373770079792,385712609889.487,NaN,342938433681.84247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380080982594.39825,379963130689.5027,362212943970.1435,374751913063.24426,440594468253.48145,369839686695.9149,354586201244.3721,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380080982594.39825,379963130689.5027,362212943970.1435,374751913063.24426,440594468253.48145,369839686695.9149,354586201244.3721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121258482993.3717,NaN
1677369600,374062269619,383183753276,371216014171,379118509383,385043292574.1276,NaN,343437680657.98395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379760158190.5988,379842470502.85944,362875907319.6673,374795361782.8438,440440970228.83606,370568119624.3072,355183695015.0274,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379760158190.5988,379842470502.85944,362875907319.6673,374795361782.8438,440440970228.83606,370568119624.3072,355183695015.0274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77242344159.58731,NaN
1677456000,380355600694,385351904752,371845241868,378269369979,378488838866.3333,NaN,343893118106.9658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379263228786.73254,379617741856.5938,363479572521.9941,374829929028.5767,440285735271.90765,371231588930.16394,355727556113.8242,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379263228786.73254,379617741856.5938,363479572521.9941,374829929028.5767,440285735271.90765,371231588930.16394,355727556113.8242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85926187039.31412,NaN
1677542400,377671952878,381565459276,368810524182,372472950244,376143319948.8849,NaN,344505031962.5431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376999802605.8217,378597057340.509,363832254001.28845,374806476503.35706,440116414959.7281,371607251824.1277,356057256178.4492,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376999802605.8217,378597057340.509,363832254001.28845,374806476503.35706,440116414959.7281,371607251824.1277,356057256178.4492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108335721056.22278,NaN
1677628800,372900306046,389237125629,370585964228,380201578891,377584882371.0937,NaN,345548086253.65015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,378067061367.5478,378826274704.8648,364474188310.6889,374860159114.1794,439966814869.6688,372281279200.02576,356667097421.35205,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,378067061367.5478,378826274704.8648,364474188310.6889,374860159114.1794,439966814869.6688,372281279200.02576,356667097421.35205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115559766193.70857,NaN
1677715200,380893381874,386362492627,369431889963,376946606932,377583731887.1584,NaN,346379311376.43036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377693576555.69855,378557750737.3127,364963302766.4266,374880919788.9836,439809461042.10913,372802029690.8596,357124575841.9935,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377693576555.69855,378557750737.3127,364963302766.4266,374880919788.9836,439809461042.10913,372802029690.8596,357124575841.9935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104773659011.80779,NaN
1677801600,376359340817,378391463517,356300526883,366387498748,375075244520.51117,NaN,347009211688.46826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373924883953.1324,376819143310.268,365019153589.2334,374796408136.8345,439626135293.5596,372877886302.73987,357160420875.7269,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373924883953.1324,376819143310.268,365019153589.2334,374796408136.8345,439626135293.5596,372877886302.73987,357160420875.7269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129213529612.95206,NaN
