time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1662595200,109.417,109.964,109.039,109.4155,109.40312531668751,108.83952958498578,106.96528651722576,102.09964972099245,97.09797000440271,107.54659917631498,106.38397385813654,NaN,NaN,109.715,108.001,NaN,NaN,NaN,66705,NaN,66705,106.96528651722576
1662681600,109.275,109.29,108.089,108.7435,109.183250211125,108.82581107284496,107.03502037929535,102.16575768396764,97.12704748254403,107.61387973391894,106.45616102467176,NaN,NaN,109.715,108.001,NaN,NaN,NaN,56946,NaN,56946,107.03502037929535
1662933600,108.325,108.6085,107.554,108.0096,108.79203347408334,108.70920949100996,107.07323918795043,102.22390536870428,97.15421989831795,107.64915999305518,106.49731838284569,NaN,NaN,109.715,108.001,NaN,NaN,NaN,48187,NaN,48187,107.07323918795043
1663027200,107.995,109.6286,107.4261,109.6145,109.06618898272222,108.83853670657996,107.17289647469748,102.29744362374205,97.18533170880904,107.75364911231075,106.59214383708421,NaN,NaN,110.5106,108.089,NaN,NaN,NaN,46957,NaN,46957,107.17289647469748
1663113600,109.5506,109.6415,108.952,109.3396,109.15732598848149,108.91011717706854,107.25786524039562,102.36751483146601,97.21567944486695,107.84359517454395,106.67213530624728,NaN,NaN,110.5106,108.089,NaN,NaN,NaN,58830,NaN,58830,107.25786524039562
1663200000,109.342,109.6525,109.128,109.4465,109.25371732565432,108.98674329463017,107.34369405449775,102.4379524948345,97.24621832265754,107.93605695934598,106.75133114964952,NaN,NaN,110.5106,108.089,NaN,NaN,NaN,35878,NaN,35878,107.34369405449775
1663286400,109.5266,109.974,109.178,109.3915,109.29964488376955,109.04456568111158,107.42400017000764,102.50714202224908,97.27654362022894,108.02130355557104,106.82669678444425,NaN,NaN,110.5106,108.089,NaN,NaN,NaN,40578,NaN,40578,107.42400017000764
1663538400,109.4025,109.9005,109.2155,109.3385,109.31259658917969,109.08655629809564,107.49907859471323,102.57511573347048,97.30666086462287,108.10154802980666,106.89660915961979,NaN,NaN,110.5106,108.089,NaN,NaN,NaN,66430,NaN,66430,107.49907859471323
1663632000,109.202,110.0025,109.047,109.9315,109.51889772611979,109.20726254122484,107.59446766943036,102.64831358686878,97.33818355909322,108.2038109194774,106.98512441938331,NaN,NaN,109.974,107.4261,NaN,NaN,NaN,75682,NaN,75682,107.59446766943036
1663718400,109.9035,111.313,109.8455,111.0835,110.0404318174132,109.475296463907,107.7312924667076,102.73224578998452,97.37250394970722,108.34972018268753,107.11286475072767,NaN,NaN,109.974,107.4261,NaN,NaN,NaN,99394,NaN,99394,107.7312924667076
1663804800,111.217,111.5465,110.177,111.0205,110.36712121160879,109.696039826206,107.86028099742495,102.81471598112896,97.40658134309122,108.48963103645923,107.23093095839067,NaN,NaN,109.974,107.4261,NaN,NaN,NaN,129911,NaN,129911,107.86028099742495
1663891200,110.9505,112.944,110.8075,112.8045,111.1795808077392,110.14010556531943,108.05417193870241,102.91411681713763,97.44502808131071,108.70415549612636,107.40418838127846,NaN,NaN,109.974,107.4261,NaN,NaN,NaN,121182,NaN,121182,108.05417193870241
1664143200,112.843,114.381,112.599,114.0135,112.12422053849279,110.69344762741666,108.28787107836114,103.0245584408477,97.48639754927248,108.96577849142223,107.60996366530004,NaN,NaN,109.974,107.4261,NaN,NaN,NaN,168701,NaN,168701,108.28787107836114
1664236800,113.777,114.3715,113.203,114.0695,112.77264702566187,111.17574082349999,108.51460162430776,103.13445835685917,97.52780354790102,109.21914999870285,107.81005324991267,NaN,NaN,112.944,109.047,NaN,NaN,NaN,131900,NaN,131900,108.51460162430776
1664323200,114.0515,114.6865,112.399,112.5855,112.71026468377458,111.37713499157142,108.67424469786431,103.22849857221381,97.56540079247554,109.39458258073033,107.95390681499829,NaN,NaN,112.944,109.047,NaN,NaN,NaN,161171,NaN,161171,108.67424469786431
1664409600,112.895,113.6715,111.884,111.907,112.44250978918305,111.4528299927755,108.80101941559512,103.31485182025148,97.60121002894876,109.53408981130244,108.0679490198878,NaN,NaN,112.944,109.047,NaN,NaN,NaN,127458,NaN,127458,108.80101941559512
